Route_Name,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Kanpur (Uttar Pradesh) to Jhansi,Betwa Tourist Bus service,AC Sleeper (2+1),18:15,05h 30m,23:45,5.0,INR 799,36 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,18:30,05h 20m,23:50,3.0,INR 800,37 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,04h 57m,23:57,3.0,900,30 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,04h 45m,00:45,4.6,INR 799,36 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Jai Shrinath Ji Ki Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:10,04h 40m,01:50,3.0,INR 448,26 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samreen Travels,AC Sleeper (2+1),21:30,04h 25m,01:55,4.0,INR 900,23 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),22:00,04h 00m,02:00,3.0,539,15 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Babu Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,04h 15m,01:45,4.3,INR 600,20 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,04h 49m,02:19,4.1,INR 849,25 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Betwa Tourist Bus service,NON A/C Sleeper (2+1),21:55,03h 50m,01:45,5.0,INR 699,29 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,04h 20m,02:20,4.5,INR 550,12 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:55,04h 05m,04:00,4.0,INR 800,9 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Pitambra Travels,NON A/C Sleeper (2+1),17:30,04h 30m,22:00,1.0,900,13 Seats available
Kanpur (Uttar Pradesh) to Jhansi,New Sahara Travels,NON A/C Sleeper (2+1),17:30,06h 15m,23:45,2.3,INR 905,9 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:00,03h 40m,22:40,2.7,INR 900,32 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Citylink Travels,A/C Sleeper (2+1),22:00,04h 30m,02:30,1.7,630,21 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:30,05h 00m,00:30,2.7,INR 900,24 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:00,03h 50m,23:50,2.7,INR 1100,31 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,04h 20m,01:50,2.7,INR 449,19 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Kamla Kalpana Travels,A/C Sleeper (2+1),23:55,03h 35m,03:30,1.0,INR 1300,20 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Dev Darbar Travel Agency,A/C Sleeper (1+2),20:00,03h 55m,23:55,3.0,3059,37 Seats available
Kanpur (Uttar Pradesh) to Jhansi,Shivansh travels,A/C Sleeper (2+1),23:50,04h 25m,04:15,1.0,INR 1999,30 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,09h 10m,03:40,3.3,INR 789,36 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0609,Ordinary Non AC Seater 2+3,18:31,08h 03m,02:34,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,08h 14m,02:45,3.3,INR 564,51 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,09h 35m,04:37,3.3,INR 564,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,09h 53m,04:55,3.3,INR 580,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,19:29,08h 43m,04:12,3.3,INR 580,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0202,Ordinary Non AC Seater 2+3,19:40,07h 21m,03:01,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,09h 15m,05:00,3.3,INR 580,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0206,Ordinary Non AC Seater 2+3,19:47,07h 20m,03:07,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,20:00,08h 10m,04:10,3.3,INR 564,51 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,07h 48m,03:50,1.2,INR 661,48 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - LKM0400,Shatabdi AC Seater 2+2,20:02,07h 28m,03:30,3.3,INR 791,34 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,20:03,08h 17m,04:20,3.3,INR 580,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0213,Ordinary Non AC Seater 2+3,20:42,07h 20m,04:02,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - KSB0039,Janrath AC Seater 2+2,20:45,06h 25m,03:10,2.2,INR 768,35 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0215,Ordinary Non AC Seater 2+3,20:57,07h 20m,04:17,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,21:12,07h 20m,04:32,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - GLA0142,Janrath AC Seater 2+2,21:19,06h 46m,04:05,3.3,INR 791,34 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0220,Ordinary Non AC Seater 2+3,21:22,07h 20m,04:42,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - LKM0402,Shatabdi AC Seater 2+2,21:46,07h 29m,05:15,3.3,INR 791,37 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,07h 55m,05:55,3.3,INR 762,35 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0227,Ordinary Non AC Seater 2+3,22:02,07h 20m,05:22,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0244,Ordinary Non AC Seater 2+3,22:32,07h 20m,05:52,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0250,Ordinary Non AC Seater 2+3,23:02,07h 20m,06:22,3.3,INR 584,52 Seats available
Delhi to Shahjahanpur (Uttar Pradesh),RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:40,07h 55m,05:35,1.0,INR 699,15 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0610,Ordinary Non AC Seater 2+3,18:45,08h 00m,02:45,3.3,INR 584,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0281,Ordinary Non AC Seater 2+3,19:45,07h 20m,03:05,3.3,INR 584,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,19:58,09h 18m,05:16,3.3,INR 532,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,20:01,08h 39m,04:40,3.3,INR 563,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - HDD0005,Janrath AC Seater 2+2,20:45,08h 45m,05:30,3.4,INR 789,36 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0286,Ordinary Non AC Seater 2+3,21:00,07h 20m,04:20,3.3,INR 584,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - AWD0224,Shatabdi AC Seater 2+2,21:15,07h 45m,05:00,3.3,INR 762,37 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,21:28,09h 02m,06:30,3.3,INR 563,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - GLA0141,Janrath AC Seater 2+2,21:35,07h 30m,05:05,3.3,INR 791,36 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0288,Ordinary Non AC Seater 2+3,21:45,07h 20m,05:05,3.3,INR 584,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - LKM0399,Shatabdi AC Seater 2+2,22:15,06h 59m,05:14,3.3,INR 768,33 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,22:40,07h 05m,05:45,3.5,INR 768,33 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - LKM0401,Shatabdi AC Seater 2+2,23:15,06h 59m,06:14,3.3,INR 768,37 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - GND0100,Ordinary Non AC Seater 2+3,23:55,08h 05m,08:00,3.3,INR 536,52 Seats available
Shahjahanpur (Uttar Pradesh) to Delhi,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:45,07h 10m,05:55,4.6,INR 799,14 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - ALM0154,Shatabdi AC Seater 2+2,18:31,06h 31m,01:02,3.3,INR 670,37 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0217,Janrath AC Seater 2+2,19:45,06h 45m,02:30,3.3,INR 670,36 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0120,Janrath AC Seater 2+3,20:09,06h 34m,02:43,3.3,INR 578,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - GKD0001,Shatabdi AC Seater 2+2,21:00,05h 16m,02:16,4.6,INR 618,41 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - DOR0001,Janrath AC Seater 2+2,21:15,06h 25m,03:40,3.3,INR 670,36 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - DOR0015,Janrath AC Seater 2+2,21:15,05h 56m,03:11,3.3,INR 614,36 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0187,Janrath AC Seater 2+2,21:15,07h 00m,04:15,3.3,INR 670,36 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0195,Janrath AC Seater 2+3,21:16,06h 45m,04:01,3.3,INR 578,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0063,Janrath AC Seater 2+2,21:31,05h 43m,03:14,3.3,INR 618,36 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - VKS0417,Janrath AC Seater 2+3,21:40,07h 10m,04:50,3.3,INR 569,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0065,Janrath AC Seater 2+3,22:01,06h 44m,04:45,3.3,INR 578,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - FZG0010,Ordinary Non AC Seater 2+3,22:15,05h 45m,04:00,3.3,INR 456,51 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0219,Janrath AC Seater 2+2,22:30,06h 00m,04:30,3.3,INR 670,36 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0067,Janrath AC Seater 2+3,22:36,05h 43m,04:19,3.9,INR 534,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0066,Janrath AC Seater 2+3,23:01,05h 43m,04:44,3.8,INR 534,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0328,Janrath AC Seater 2+3,23:15,05h 45m,05:00,3.3,INR 578,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0131,Janrath AC Seater 2+2,23:30,05h 34m,05:04,3.3,INR 618,35 Seats available
Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - AWD0068,Janrath AC Seater 2+3,23:58,06h 47m,06:45,3.3,INR 578,48 Seats available
Gorakhpur (uttar pradesh) to Lucknow,FlixBus,Bharat Benz A/C Sleeper (2+1),20:30,06h 10m,02:40,4.4,INR 887.5,8 Seats available
Gorakhpur (uttar pradesh) to Lucknow,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),18:15,05h 15m,23:30,4.1,INR 599,14 Seats available
Gorakhpur (uttar pradesh) to Lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,06h 20m,00:20,4.7,INR 1079,8 Seats available
Gorakhpur (uttar pradesh) to Lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),19:55,04h 55m,00:50,4.1,INR 999,20 Seats available
Gorakhpur (uttar pradesh) to Lucknow,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),18:00,06h 40m,00:40,4.1,INR 1299,2 Seats available
Gorakhpur (uttar pradesh) to Lucknow,RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),17:45,06h 10m,23:55,4.1,INR 1099,3 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:00,06h 15m,02:15,5.0,949,7 Seats available
Gorakhpur (uttar pradesh) to Lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,06h 05m,01:05,4.0,INR 919,14 Seats available
Gorakhpur (uttar pradesh) to Lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),18:00,06h 34m,00:34,4.1,INR 799,4 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),18:00,06h 30m,00:30,4.0,INR 1299,5 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:40,05h 19m,00:59,5.0,INR 1199,20 Seats available
Gorakhpur (uttar pradesh) to Lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),19:30,05h 24m,00:54,4.1,INR 1199,7 Seats available
Gorakhpur (uttar pradesh) to Lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:55,06h 19m,04:14,3.4,INR 699,26 Seats available
Gorakhpur (uttar pradesh) to Lucknow,FlixBus,A/C Sleeper (2+1),18:30,06h 10m,00:40,3.5,INR 695.54,12 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,04h 44m,22:14,3.3,INR 699,10 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),19:00,04h 40m,23:40,3.3,INR 999,11 Seats available
Gorakhpur (uttar pradesh) to Lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,05h 15m,01:15,3.8,INR 919,16 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,05h 00m,23:00,3.9,INR 1099,9 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Goyal Travels,VE A/C Seater / Sleeper (2+1),17:30,05h 50m,23:20,3.3,INR 599,20 Seats available
Gorakhpur (uttar pradesh) to Lucknow,KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),18:00,05h 55m,23:55,3.9,INR 699,5 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:40,05h 00m,01:40,3.0,INR 1399,26 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),21:00,05h 30m,02:30,3.5,INR 849,6 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:40,06h 15m,00:55,3.1,INR 999,14 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),17:40,06h 10m,23:50,3.7,INR 999,5 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,06h 00m,00:00,3.3,911,3 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,06h 10m,23:40,2.0,554,28 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Sanjay Travels,AC Sleeper (2+1),19:00,06h 15m,01:15,2.4,INR 800,30 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Sethi Yatra Company,A/C Seater/Sleeper (2+1),18:00,06h 25m,00:25,2.6,647,31 Seats available
Gorakhpur (uttar pradesh) to Lucknow,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),20:05,04h 45m,00:50,2.9,INR 899,27 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Panwar tour and Travels,A/C Seater / Sleeper (2+2),19:30,06h 30m,02:00,1.6,1349,2 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Singh Tour & Travels,AC Seater (2+2),18:00,08h 30m,02:30,2.5,INR 799,21 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),18:05,04h 00m,22:05,2.8,INR 899,4 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Panwar tour and Travels,A/C Seater / Sleeper (2+2),19:30,06h 30m,02:00,1.6,1350,4 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),18:30,05h 15m,23:45,2.8,INR 799,26 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Tamanna Travels,A/C Sleeper (2+1),17:30,05h 00m,22:30,2.6,INR 951.43,32 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Betrwanti Travels,NON A/C Sleeper (1+2),18:30,05h 25m,23:55,2.5,INR 1600,22 Seats available
Gorakhpur (uttar pradesh) to Lucknow,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),17:30,06h 15m,23:45,2.4,1387,35 Seats available
Gorakhpur (uttar pradesh) to Lucknow,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),19:07,04h 55m,00:02,2.9,INR 999,26 Seats available
Gorakhpur (uttar pradesh) to Lucknow,Panwar tour and Travels,A/C Seater / Sleeper (2+2),19:35,06h 25m,02:00,1.6,1710,4 Seats available
Gorakhpur (uttar pradesh) to Lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),20:10,03h 50m,00:00,1.0,INR 1199,16 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - BND0029,Ordinary Non AC Seater 2+3,18:30,07h 10m,01:40,3.3,INR 409,52 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - LDR0133,Ordinary Non AC Seater 2+3,19:00,07h 08m,02:08,3.3,INR 409,52 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - LDR0136,Ordinary Non AC Seater 2+3,20:00,07h 10m,03:10,3.3,INR 409,52 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - VKS0005,Janrath AC Seater 2+3,20:00,08h 00m,04:00,3.1,INR 506,47 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,07h 00m,05:01,3.4,INR 589,36 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,06h 15m,05:00,3.3,INR 402,52 Seats available
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06h 58m,06:01,3.3,INR 589,36 Seats available
Kanpur (Uttar Pradesh) to Bareilly,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,06h 45m,02:45,4.2,INR 849,18 Seats available
Kanpur (Uttar Pradesh) to Bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,08h 20m,03:50,2.9,462,19 Seats available
Digha to Barasat (West Bengal),Satya Paribahan,A/C Seater (2+3),23:00,06h 10m,05:10,2.6,INR 420,15 Seats available
Digha to Barasat (West Bengal),Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,05h 30m,04:30,2.1,INR 550,62 Seats available
Digha to Barasat (West Bengal),The Joy Ride,A/C Seater / Sleeper (2+2),21:15,06h 20m,03:35,5.0,INR 650,3 Seats available
Durgapur to Calcutta,Express Line,Volvo 9600 A/C Seater (2+2),18:30,04h 20m,22:50,4.5,INR 486,10 Seats available
Durgapur to Calcutta,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),18:35,03h 45m,22:00,4.3,INR 486,6 Seats available
Digha to Calcutta,Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45,05h 25m,04:10,3.6,INR 420,10 Seats available
Digha to Calcutta,City Express (Shinjini),AC Seater (2+3),22:45,05h 25m,04:10,3.3,INR 420,16 Seats available
Digha to Calcutta,Satya Paribahan,A/C Seater (2+3),23:00,04h 45m,03:45,2.9,INR 420,15 Seats available
Digha to Calcutta,Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),23:30,05h 00m,04:30,2.8,INR 370,18 Seats available
Digha to Calcutta,Snemita Paribahan,A/C Seater (2+3),23:30,04h 30m,04:00,2.1,INR 370,45 Seats available
Digha to Calcutta,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,04h 40m,04:15,2.0,INR 420,14 Seats available
Digha to Calcutta,Aradhana Travels,A/C Seater / Sleeper (2+1),19:30,04h 29m,23:59,1.6,585,3 Seats available
Digha to Calcutta,Satya Paribahan,A/C Seater (2+3),23:30,04h 10m,03:40,1.8,INR 370,16 Seats available
Digha to Calcutta,Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,05h 00m,04:00,1.3,INR 550,62 Seats available
Digha to Calcutta,Arunita Paribahan,A/C Seater (2+3),23:35,04h 55m,04:30,1.5,INR 420,18 Seats available
Digha to Calcutta,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,05h 15m,02:30,1.0,INR 650,3 Seats available
Kolkata to Digha,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),22:30,01h 30m,00:00,3.9,INR 162,37 Seats available
Kolkata to Digha,SBSTC-KOLKATA - DIGHA - 23:30 (DIGHA DEPOT) - 3988,Non AC Seater (2+3),23:30,04h 30m,04:00,3.6,INR 155,23 Seats available
Kolkata to Digha,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,05h 00m,04:30,4.4,INR 400,7 Seats available
Kolkata to Digha,Mayuri Express,AC Seater (2+2),23:15,05h 15m,04:30,4.3,270,25 Seats available
Kolkata to Digha,Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05h 00m,04:45,4.4,INR 329,9 Seats available
Kolkata to Digha,Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,07h 30m,05:30,4.1,INR 350,34 Seats available
Kolkata to Digha,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,05h 13m,05:10,4.1,INR 365,20 Seats available
Kolkata to Digha,Maa Chandi Travels,A/C Seater / Sleeper (2+2),23:57,05h 13m,05:10,3.8,INR 400,26 Seats available
Kolkata to Digha,Sagufta Travels (Mayuri),A/C Seater (2+2),23:15,04h 45m,04:00,4.4,INR 365,13 Seats available
Kolkata to Digha,Mayuri Express,A/C Seater (2+3),18:20,04h 30m,22:50,3.0,270,59 Seats available
Kolkata to Digha,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),22:10,07h 30m,05:40,4.2,INR 365,26 Seats available
Kolkata to Digha,Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59,05h 01m,05:00,3.6,INR 315,28 Seats available
Kolkata to Digha,Basu Travels,A/C Seater / Sleeper (2+2),23:59,05h 01m,05:00,3.2,INR 339,32 Seats available
Kolkata to Digha,Basu Travels,A/C Seater Push Back (2+3),23:30,05h 00m,04:30,3.4,INR 300,20 Seats available
Kolkata to Digha,Parameswar Travels,A/C Seater Push Back (2+3),23:45,05h 15m,05:00,3.3,340,49 Seats available
Kolkata to Digha,City Express (Shinjini),AC Seater (2+3),23:50,05h 05m,04:55,2.9,INR 470,35 Seats available
Kolkata to Digha,Sagufta Travels(Angel),A/C Seater (2+2),23:58,05h 12m,05:10,3.2,INR 315,22 Seats available
Kolkata to Digha,Parameswar Travels,A/C Seater Push Back (2+3),21:50,05h 55m,03:45,2.6,285,49 Seats available
Kolkata to Digha,Snemita Paribahan (Bhorpet),AC Seater (2+2),23:55,04h 50m,04:45,3.6,INR 570,29 Seats available
