Route_Name,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Kodad,Anjani Bus,A/C Seater / Sleeper (2+1),21:30,05h 30m,03:00,3.9,INR 449,28 Seats available
Hyderabad to Kodad,Tirumala Xpress,A/C Sleeper (2+1),21:35,05h 55m,03:30,3.8,INR 515,29 Seats available
Hyderabad to Kodad,Mythri Tours And Travels,A/C Sleeper (2+1),22:45,03h 30m,02:15,4.5,909,1 Seat available
Hyderabad to Kodad,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05h 25m,03:25,5.0,428,9 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),22:00,05h 35m,03:35,5.0,432,7 Seats available
Hyderabad to Kodad,Sri KVR Travels,NON A/C Sleeper (2+1),22:15,05h 15m,03:30,3.7,INR 500,30 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),22:30,04h 40m,03:10,3.2,INR 600,7 Seats available
Hyderabad to Kodad,Sri KVR Travels,A/C Sleeper (2+1),22:30,04h 44m,03:14,5.0,INR 579,25 Seats available
Hyderabad to Kodad,Pavan Tours and Travels,A/C Sleeper (2+1),22:30,04h 30m,03:00,4.3,582,26 Seats available
Hyderabad to Kodad,Svkdt travels,A/C Sleeper (2+1),22:30,05h 00m,03:30,3.0,INR 589,26 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),22:30,05h 20m,03:50,3.9,332,24 Seats available
Hyderabad to Kodad,Morning Star Travels,NON A/C Sleeper (2+1),22:30,05h 00m,03:30,5.0,INR 500,1 Seat available
Hyderabad to Kodad,Svkdt travels,A/C Sleeper (2+1),22:35,05h 25m,04:00,3.0,INR 589,25 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),22:35,05h 25m,04:00,5.0,384,10 Seats available
Hyderabad to Kodad,Svkdt travels,A/C Seater / Sleeper (2+1),22:35,05h 25m,04:00,5.0,INR 489,24 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),22:40,03h 40m,02:20,3.2,INR 790,5 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,05h 15m,04:15,4.2,427,9 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),23:05,03h 40m,02:45,3.2,INR 690,9 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),23:10,03h 50m,03:00,3.2,INR 600,2 Seats available
Hyderabad to Kodad,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),23:10,03h 20m,02:30,4.3,INR 690,16 Seats available
Hyderabad to Kodad,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),23:10,03h 50m,03:00,4.4,INR 549,4 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),23:15,04h 05m,03:20,3.2,INR 600,18 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),23:25,03h 55m,03:20,3.0,INR 600,16 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),23:30,05h 15m,04:45,4.8,356,14 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),23:30,03h 50m,03:20,5.0,INR 600,12 Seats available
Hyderabad to Kodad,Sri Sai Padmavathi Travels,A/C Seater/Sleeper (2+1),23:45,03h 00m,02:45,3.7,INR 700,23 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),23:50,05h 25m,05:15,3.6,391,21 Seats available
Hyderabad to Kodad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:40,05h 50m,22:30,2.0,INR 580,27 Seats available
Hyderabad to Kodad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),16:40,05h 50m,22:30,2.0,INR 690,22 Seats available
Hyderabad to Kodad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),16:40,05h 50m,22:30,2.0,INR 730,13 Seats available
Hyderabad to Kodad,SVR Tours and Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:40,05h 50m,22:30,2.0,INR 670,25 Seats available
Hyderabad to Kodad,SVR Tours and Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:40,05h 50m,22:30,2.0,INR 800,17 Seats available
Hyderabad to Kodad,Vahini Travels,Non A/C Seater / Sleeper (2+1),21:10,06h 20m,03:30,1.0,INR 610,32 Seats available
Hyderabad to Kodad,LVP Travels,A/C Seater / Sleeper (2+1),21:15,05h 35m,02:50,2.0,INR 550,29 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),21:30,05h 40m,03:10,1.0,352,10 Seats available
Hyderabad to Kodad,Svkdt travels,A/C Sleeper (2+1),22:20,05h 10m,03:30,1.0,INR 589,19 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),22:30,05h 45m,04:15,2.0,332,15 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),23:15,05h 35m,04:50,2.8,527,12 Seats available
Hyderabad to Kodad,Mythri Tours And Travels,A/C Sleeper (2+1),21:55,02h 50m,00:45,4.5,INR 909,6 Seats available
Hyderabad to Kodad,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),22:20,05h 15m,03:35,3.1,INR 999,16 Seats available
Hyderabad to Kodad,BSR Tours And Travels,VE A/C Sleeper (2+1),22:30,04h 10m,02:40,4.5,INR 980,8 Seats available
Hyderabad to Kodad,BSR Tours And Travels,VE A/C Sleeper (2+1),22:30,04h 00m,02:30,4.5,INR 980,4 Seats available
Hyderabad to Kodad,BSR Tours And Travels,A/C Sleeper (2+1),22:30,04h 10m,02:40,4.4,INR 980,9 Seats available
Hyderabad to Addanki,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,08h 30m,03:00,4.0,INR 462,12 Seats available
Hyderabad to Addanki,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,08h 00m,03:00,4.3,INR 495,3 Seats available
Hyderabad to Addanki,APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,09h 00m,04:30,3.7,INR 495,23 Seats available
Hyderabad to Addanki,APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 30m,04:15,3.0,INR 462,32 Seats available
Hyderabad to Addanki,APSRTC - 5906,INDRA(A.C. Seater),20:00,07h 50m,03:50,3.7,INR 598,22 Seats available
Hyderabad to Addanki,APSRTC - 5926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,08h 30m,04:45,4.7,INR 495,11 Seats available
Hyderabad to Addanki,APSRTC - 5876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 45m,04:15,3.4,INR 495,24 Seats available
Hyderabad to Addanki,APSRTC - 5020,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,06h 20m,02:50,3.8,INR 762,25 Seats available
Hyderabad to Addanki,APSRTC - 5914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,08h 10m,04:50,3.9,INR 495,22 Seats available
Hyderabad to Addanki,APSRTC - 5928,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,07h 00m,03:45,4.1,INR 495,13 Seats available
Hyderabad to Addanki,APSRTC - 58231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,07h 40m,04:30,3.5,INR 495,33 Seats available
Hyderabad to Addanki,APSRTC - 48604,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,07h 31m,04:31,4.4,INR 760,41 Seats available
Hyderabad to Addanki,APSRTC - 5863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 30m,04:30,4.4,INR 462,33 Seats available
Hyderabad to Addanki,APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,08h 00m,05:00,3.8,INR 641,1 Seat available
Hyderabad to Addanki,APSRTC - 45902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,08h 20m,05:30,3.3,INR 495,32 Seats available
Hyderabad to Addanki,APSRTC - 5920,VENNELA (A.C. SLEEPER),21:15,07h 25m,04:40,4.3,INR 885,2 Seats available
Hyderabad to Addanki,APSRTC - 48493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 40m,05:00,3.7,INR 495,33 Seats available
Hyderabad to Addanki,APSRTC - 48601,INDRA(A.C. Seater),21:20,06h 45m,04:05,4.0,INR 559,34 Seats available
Hyderabad to Addanki,APSRTC - 9228,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,07h 25m,05:15,3.8,INR 462,22 Seats available
Hyderabad to Addanki,APSRTC - 5379,INDRA(A.C. Seater),22:00,07h 15m,05:15,3.8,INR 559,37 Seats available
Hyderabad to Addanki,APSRTC - 5974,STAR LINER(NON-AC SLEEPER 2+1),22:00,07h 50m,05:50,4.3,INR 641,2 Seats available
Hyderabad to Addanki,APSRTC - 5726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,07h 20m,05:30,3.4,INR 462,24 Seats available
Hyderabad to Addanki,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,07h 45m,05:30,4.7,INR 500,18 Seats available
Hyderabad to Addanki,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,07h 50m,05:30,4.1,INR 700,15 Seats available
Hyderabad to Addanki,Chandu Travels,A/C Sleeper (2+1),22:00,07h 15m,05:15,4.3,542,14 Seats available
Hyderabad to Addanki,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,07h 50m,05:00,3.8,475,21 Seats available
Hyderabad to Addanki,V Kaveri Travels,A/C Sleeper (2+1),22:00,07h 45m,05:45,4.6,INR 800,21 Seats available
Hyderabad to Addanki,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:50,07h 05m,04:55,3.9,INR 455,16 Seats available
Hyderabad to Addanki,Padmavathi Travels,A/C Sleeper (2+1),22:15,05h 50m,04:05,4.0,INR 709,25 Seats available
Hyderabad to Addanki,Mozo travels,A/C Sleeper (2+1),22:00,06h 00m,04:00,4.9,INR 800,13 Seats available
Hyderabad to Addanki,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),21:45,06h 45m,04:30,3.2,INR 600,33 Seats available
Hyderabad to Addanki,Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),22:00,06h 30m,04:30,4.4,INR 570,20 Seats available
Hyderabad to Addanki,Vikram Travels,A/C Seater / Sleeper (2+1),21:55,06h 20m,04:15,4.4,INR 499,23 Seats available
Hyderabad to Addanki,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,07h 30m,06:00,3.6,INR 500,24 Seats available
Hyderabad to Addanki,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,07h 45m,05:15,3.2,INR 1000,11 Seats available
Hyderabad to Addanki,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,07h 25m,05:15,3.8,475,18 Seats available
Hyderabad to Addanki,LUCKY TRAVELS,A/C Sleeper (2+1),22:45,06h 45m,05:30,4.6,INR 799,22 Seats available
Hyderabad to Addanki,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,07h 45m,05:15,3.3,INR 650,21 Seats available
Hyderabad to Addanki,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,06h 15m,04:15,3.2,INR 370,25 Seats available
Hyderabad to Addanki,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:00,06h 30m,04:30,2.7,INR 550,30 Seats available
Hyderabad to Addanki,VV Vinayak Travels,A/C Seater / Sleeper (2+1),22:10,06h 50m,05:00,4.0,INR 490,29 Seats available
Hyderabad to Addanki,Mozo travels,A/C Seater / Sleeper (2+1),20:10,06h 50m,03:00,3.9,INR 600,21 Seats available
Hyderabad to Addanki,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,07h 45m,05:15,3.8,INR 800,13 Seats available
Hyderabad to Addanki,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.4,INR 400,20 Seats available
Hyderabad to Addanki,Lakshmi Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.8,418,23 Seats available
Hyderabad to Addanki,New Slnst Travels,A/C Sleeper (2+1),22:00,07h 00m,05:00,5.0,636,25 Seats available
Hyderabad to Addanki,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,2.5,INR 700,20 Seats available
Hyderabad to Addanki,SLNS Travels,A/C Sleeper (2+1),21:35,07h 25m,05:00,3.1,719,25 Seats available
Hyderabad to Addanki,Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,2.9,INR 420,16 Seats available
Hyderabad to Addanki,Jagan Travels,Non A/C Seater / Sleeper (2+1),19:20,08h 40m,04:00,4.0,INR 494,12 Seats available
Hyderabad to Addanki,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 45m,04:45,2.3,INR 500,18 Seats available
Hyderabad to Addanki,Ramana Tours And Travels,A/C Sleeper (2+1),17:45,08h 10m,01:55,3.3,970,1 Seat available
Hyderabad to Addanki,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:40,07h 20m,05:00,2.2,INR 455,23 Seats available
Hyderabad to Addanki,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 45m,05:15,2.9,INR 500,24 Seats available
Hyderabad to Addanki,Sri Krishna Travels,A/C Sleeper (2+1),22:30,06h 15m,04:45,1.6,INR 900,19 Seats available
Hyderabad to Addanki,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:15,06h 45m,05:00,2.1,INR 407,26 Seats available
Hyderabad to Addanki,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,1.9,INR 560,26 Seats available
Hyderabad to Addanki,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,5.0,INR 450,22 Seats available
Hyderabad to Addanki,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),20:00,08h 30m,04:30,5.0,INR 550,18 Seats available
Hyderabad to Addanki,Rajeswari Travels,A/C Seater / Sleeper (2+1),22:10,05h 30m,03:40,5.0,INR 550,31 Seats available
Hyderabad to Addanki,Vikram Travels,A/C Sleeper (2+1),20:30,05h 40m,02:10,0,INR 935,21 Seats available
Hyderabad to Addanki,PMR Express,A/C Sleeper (2+1),19:00,07h 00m,02:00,0,INR 799,23 Seats available
